Id,SalePrice
2735,134247.69284953474
2736,145957.16492866428
2737,127976.00290730585
2738,129326.22336581371
2739,158908.44808021397
2740,139311.92677559625
2741,141876.92593287255
2742,152445.30104022552
2743,147065.5794929617
2744,155201.5317036136
2745,140099.44624942084
2746,137066.26210472104
2747,162918.49925436196
2748,125705.06178894559
2749,125742.9098747415
2750,138593.6429397771
2751,138016.51696242625
2752,224371.77373217972
2753,158023.45195205204
2754,208901.34564148495
2755,126846.70878328614
2756,91012.03462443606
2757,53646.71652224645
2758,75477.00051008485
2759,163343.50612112207
2760,126555.5042443097
2761,146860.1016056828
2762,144831.21126502586
2763,174805.70082299563
2764,160547.26183574225
2765,269774.2016495986
2766,117924.84718759196
2767,91607.26853172362
2768,134164.88897846962
2769,135462.28888524536
2770,149671.08039978603
2771,118978.221203852
2772,123131.40627866758
2773,137176.94125728725
2774,134313.87447868555
2775,117286.87804734413
2776,142814.62632374105
2777,138060.79100963127
2778,108860.25877824155
2779,112804.90625708047
2780,97401.06035168128
2781,101485.05455304396
2782,93051.47946423005
2783,95067.61035321673
2784,130527.93397335571
2785,135457.69313716065
2786,64170.15739332222
2787,117527.54823695743
2788,74361.10830307953
2789,190190.87299541212
2790,83923.99581386447
2791,117318.18458544885
2792,54909.33007038425
2793,172513.85511065746
2794,94909.13266939705
2795,121113.8607700529
2796,98845.46921442951
2797,166663.49954626194
2798,115999.69682202925
2799,118153.42084578954
2800,65150.04404731007
2801,110202.56537522945
2802,143138.05814540875
2803,155799.04244912058
2804,137429.35737088474
2805,97683.89390368132
2806,78270.50980625176
2807,160635.9521639845
2808,151134.96092629604
2809,136541.4776539462
2810,136908.1974962989
2811,153382.78180970735
2812,146479.3682340452
2813,132356.68225975495
2814,143086.46445384028
2815,104408.26933440882
2816,246730.58247776117
2817,145943.05708292808
2818,127663.5674224043
2819,149884.0778674384
2820,135294.04133811343
2821,113530.60981223105
2822,211272.4918930849
2823,246945.5049007408
2824,167440.03406075272
2825,170545.00882560282
2826,130850.21405573376
2827,136324.21978638027
2828,210115.53290322746
2829,194726.59427499966
2830,202798.50782838272
2831,165164.97842940726
2832,208658.35029525345
2833,263672.0834610419
2834,183226.2560309634
2835,197746.79780127745
2836,172591.42971146727
2837,160760.57296421833
2838,142402.1444452958
2839,184151.2425337796
2840,205383.4700248676
2841,199895.24760633177
2842,218390.39879629613
2843,148440.41630357958
2844,146286.61743122642
2845,124361.06799668632
2846,201318.3988921824
2847,200638.4471826345
2848,212412.04342607415
2849,201397.2647585039
2850,288949.4186544734
2851,230221.22150052772
2852,233913.44146813243
2853,246436.6626266419
2854,143098.5478426106
2855,200774.0114250042
2856,182455.7912594287
2857,169399.7208355449
2858,182638.51417624525
2859,125738.22917412806
2860,125377.79464695702
2861,124586.23065791419
2862,186860.55643394444
2863,119875.33718253062
2864,231545.19588463742
2865,124127.11600090188
2866,133616.89003605788
2867,92234.0414993062
2868,94912.85000728293
2869,97903.66637323864
2870,127455.04524937134
2871,99565.79654634949
2872,39939.991602168055
2873,98814.33295915999
2874,137306.3942902963
2875,103942.74373157586
2876,169243.07666377779
2877,135972.33634927525
2878,190693.0889298053
2879,148621.90242687913
2880,95491.4376463141
2881,162013.15509744282
2882,154557.62901297555
2883,172588.88928470976
2884,212854.44340340237
2885,204729.97947117902
2886,204197.90948883718
2887,92674.96433934262
2888,125193.58446433145
2889,44383.64024719522
2890,78261.24180564516
2891,127157.19506424558
2892,47772.698875045775
2893,100045.78996553014
2894,45319.88207694506
2895,257277.82850699493
2896,287289.3611996225
2897,189414.88010724273
2898,134133.68890104393
2899,211390.44432011867
2900,148869.2132987181
2901,197322.09502806203
2902,190310.32526414294
2903,295911.45056597376
2904,344672.66656309593
2905,79087.56434971468
2906,201377.44919343624
2907,107355.48314591934
2908,125511.34433667641
2909,126872.45259477629
2910,80503.49319018991
2911,78438.14112762491
2912,132520.3819023949
2913,72346.13417809454
2914,69766.21018938335
2915,73922.62374024847
2916,71902.33388098823
2917,147467.3181205406
2918,110023.93036965842
2919,222100.5567278507
