id,yield
17735,6825.7219715198735
17736,6836.835572248383
17737,5894.492405037105
17738,7096.187364652054
17739,6534.766865299549
17740,6662.723982976284
17741,6737.218755509413
17742,7098.165865111921
17743,6618.710607666348
17744,7462.978127560229
17745,4188.649832035007
17746,5332.155633583141
17747,5385.513178002671
17748,5528.694930920203
17749,4461.093034735764
17750,7280.413347212772
17751,6891.864754760987
17752,4253.300275408255
17753,5352.219247701229
17754,6936.268336032226
17755,6651.241093332705
17756,6778.461204519845
17757,4702.158246442152
17758,7332.787996440136
17759,6647.042656461068
17760,5385.457033358805
17761,7336.440369401942
17762,6806.567601558811
17763,6563.577621355129
17764,4750.543372452434
17765,7797.106113521266
17766,5874.115038874734
17767,7673.235476792732
17768,6332.36223518406
17769,6490.073871662316
17770,5770.513256090402
17771,6722.7315237048315
17772,6519.038625329209
17773,5238.941983821278
17774,6860.643707114621
17775,7812.481277355691
17776,5935.792722545331
17777,7280.3613596707
17778,4605.449608939001
17779,5951.434814193402
17780,6239.512059570057
17781,7321.537845101673
17782,7648.498773886298
17783,7166.588547751191
17784,5839.0935549403075
17785,6841.974990566843
17786,7112.268263179401
17787,4983.228558767762
17788,7492.67481646809
17789,6963.522322743374
17790,4174.333506199822
17791,7464.227177184948
17792,4097.982267206651
17793,8081.33986230992
17794,5575.350877596124
17795,5623.8224159247475
17796,7632.18245176418
17797,6647.579487788607
17798,7579.473541358428
17799,6121.685184499191
17800,6766.940241963079
17801,4669.896196761518
17802,7391.933785567118
17803,3946.693574312143
17804,2739.5664436928346
17805,7036.488333351561
17806,3946.2295712511404
17807,6798.737161475758
17808,5424.85276885808
17809,6631.425997067883
17810,6477.569985452166
17811,6744.098698060203
17812,4923.204781155044
17813,5234.195193362248
17814,5525.247774402378
17815,4766.108985425846
17816,7852.882133397623
17817,6582.082965618814
17818,6898.809307627147
17819,7332.388151297346
17820,7658.42721702042
17821,5280.451535612403
17822,6526.373912263953
17823,5803.601570738072
17824,7310.427937961591
17825,5838.662455877988
17826,6146.484804251755
17827,5381.493164350977
17828,6608.029545066529
17829,5011.955806948419
17830,6644.994454844331
17831,6119.987113303447
17832,5665.213776588498
17833,7286.671205210558
17834,5068.111733685073
17835,6952.017124520906
17836,7894.583123374614
17837,6550.292825520388
17838,7477.339618709462
17839,4145.696061102033
17840,5988.493799681426
17841,6821.828930978838
17842,5813.238810050825
17843,6523.248124178441
17844,5843.717662888288
17845,7300.122139345796
17846,7553.256053353427
17847,5137.505194274767
17848,4675.870094139304
17849,5607.719196838967
17850,6221.325363670825
17851,7875.99136689119
17852,7307.583870366856
17853,7156.696427334333
17854,5969.468480238633
17855,7417.724544249766
17856,4314.419277913345
17857,6916.547182052862
17858,4297.76106480154
17859,6674.8159826955525
17860,5225.045681259013
17861,6904.552148814488
17862,4225.440916044114
17863,7677.010421991115
17864,4950.090028955601
17865,7158.324310899014
17866,5434.571784787171
17867,7802.855589455925
17868,7575.134799058433
17869,5424.925925723917
17870,5503.287197981554
17871,5214.844033572881
17872,6188.189936027862
17873,7441.863085654972
17874,3547.4102069860674
17875,2575.3510658232844
17876,6794.981937970675
17877,6006.104937907774
17878,6444.154668598319
17879,7481.104729780229
17880,5310.4482154203
17881,5800.489909885626
17882,7094.94366751326
17883,6903.609007938532
17884,6980.281918713707
17885,6023.827334659349
17886,6675.50474847306
17887,8109.7193970957305
17888,5962.831379622396
17889,6474.986993933737
17890,6842.336917237961
17891,6774.436476235685
17892,5715.956360468641
17893,5705.835199808236
17894,6610.341763691977
17895,6960.4822864065645
17896,5948.242003160354
17897,4338.6842300378485
17898,6246.326084159082
17899,4429.220877057873
17900,6176.169287499506
17901,7509.088686234958
17902,6942.61786354467
17903,5689.476950771175
17904,4539.836812519468
17905,6462.421699732891
17906,7121.446493890078
17907,4164.775141762802
17908,7154.470170634158
17909,7450.495556743583
17910,5619.823482406093
17911,7316.9813559500035
17912,5693.490986005985
17913,4973.921837672184
17914,5878.069526355423
17915,5948.467823368381
17916,6392.98847619677
17917,6354.368243384408
17918,5201.77306115703
17919,3699.7912691216334
17920,7375.3976772824535
17921,4455.140286045149
17922,5649.661492228159
17923,7557.937445004471
17924,7226.57058013085
17925,4167.329084141937
17926,6508.047392710694
17927,6487.730060416448
17928,5848.289272679074
17929,6684.098676707246
17930,4588.742986293684
17931,6869.1836543558165
17932,4394.799038265657
17933,7404.206806483038
17934,7531.072766442841
17935,7567.009526372654
17936,6752.2374012495275
17937,5919.9096122317715
17938,5854.206166395394
17939,3351.064606840955
17940,5533.680488684622
17941,7110.81781862583
17942,5404.578558672394
17943,5223.032162021613
17944,3133.5886848514783
17945,3244.652392186632
17946,4291.379396071483
17947,5644.845641737862
17948,7624.134362844576
17949,7500.751266637468
17950,5604.51284227398
17951,8233.19742316677
17952,5114.205645638169
17953,6951.626622672076
17954,6579.5588332004845
17955,5551.087119579432
17956,7079.907305051514
17957,5285.870626917575
17958,5677.020607449464
17959,5979.378191294905
17960,6075.213157351711
17961,4445.694364846277
17962,7298.830166928645
17963,7374.687539825274
17964,5338.508709080226
17965,6715.392584681045
17966,4111.726679967076
17967,7691.08320256311
17968,6355.9943646756
17969,5601.5975452468265
17970,6762.424032480165
17971,7585.851926712552
17972,6073.8546225670725
17973,4449.39833504922
17974,4988.969710076461
17975,4028.674325659056
17976,7189.555535484513
17977,7510.679342562624
17978,5361.501253503491
17979,5073.121392496396
17980,4773.014754487725
17981,6296.268790847913
17982,5738.921459634963
17983,4242.009260280349
17984,7450.627840670408
17985,7170.351627009863
17986,6277.997634595784
17987,6250.04602854501
17988,5176.460683489626
17989,5203.364430306014
17990,6073.777656472812
17991,4470.006902993424
17992,6233.2968319506035
17993,5600.055217881454
17994,7156.108008902753
17995,6730.142181870702
17996,4668.768224589468
17997,5857.570013636141
17998,7201.794369716896
17999,3783.4970242347335
18000,6767.734682110662
18001,4135.782872002106
18002,3337.1994221618515
18003,6864.801979200391
18004,4121.678105533181
18005,1463642.509614292
18006,5825.6397645099205
18007,3285.6732388015953
18008,4869.960229789023
18009,7279.747719209641
18010,4272.029586633027
18011,3566.7590795665164
18012,3506.863771912642
18013,6780.14846288244
18014,7923.731260850676
18015,3922.3206622367143
18016,6574.277035721461
18017,7807.340570663742
18018,4739.004870580509
18019,4729.776916944305
18020,5923.550042680989
18021,3891.6798180362093
18022,6331.381758218864
18023,6991.715504292515
18024,5195.91350208869
18025,5293.128190956544
18026,5723.970492317982
18027,7044.692794772389
18028,4405.848131388833
18029,6423.305162825447
18030,7213.5048316494795
18031,7592.32774297084
18032,5620.291575953597
18033,6689.908595467103
18034,5516.005329250183
18035,7110.622301397787
18036,7746.903667295235
18037,7723.485831915517
18038,7083.1974543008255
18039,6651.497618760157
18040,6378.850462135742
18041,7142.726714870078
18042,6262.829878442688
18043,5749.979545736744
18044,5602.257484048721
18045,4552.073211503855
18046,5300.079162808077
18047,3890.5914550119196
18048,5632.927316723042
18049,5609.954106916208
18050,4040.6864280734444
18051,6744.456962662633
18052,4960.7511302953935
18053,4841.1314160135225
18054,5306.411825882387
18055,7853.3078752830625
18056,6055.381320009474
18057,6117.125187643047
18058,5519.980544158723
18059,7000.178751759755
18060,3626.994467908691
18061,6446.38401706703
18062,5190.474441920756
18063,6561.726376124017
18064,7724.334460417915
18065,7647.047796785831
18066,7040.240681797266
18067,3431.498485426593
18068,6048.566951860907
18069,7621.999021250231
18070,5568.341439882643
18071,7025.456249556562
18072,5925.076182864024
18073,6206.0766380649875
18074,4800.8600779331755
18075,6645.932670961251
18076,4322.143822053447
18077,5958.4612271735095
18078,5209.418933920388
18079,8144.636571983108
18080,6726.9875282734865
18081,4140.665846501419
18082,7800.826601687819
18083,5114.615078873874
18084,8182.8218470789725
18085,4181.871108301915
18086,3900.8285270719207
18087,8458.667674857366
18088,4348.266543019621
18089,7058.830686141562
18090,5066.577976256493
18091,7298.418516531121
18092,6964.660910372855
18093,4756.70247704623
18094,3893.0606583927874
18095,3550.4615636417293
18096,4081.044244870718
18097,4783.981210153201
18098,6413.690974172496
18099,7741.047687045531
18100,5295.9362584240735
18101,5987.650985174638
18102,6832.226359682507
18103,3526.2976672314107
18104,7808.035676271771
18105,5393.153172441933
18106,6994.634279273916
18107,5412.381113743468
18108,6127.77566067013
18109,5226.483548964257
18110,6398.971515523328
18111,6851.542895709979
18112,7189.903000569495
18113,4432.511209260614
18114,7905.87875370041
18115,4378.429578437994
18116,7807.186351622047
18117,5123.605434248631
18118,7828.24097132124
18119,5632.262401805783
18120,5719.229928761546
18121,6706.866059595952
18122,4487.334306438686
18123,7320.705192707595
18124,6148.383262570016
18125,5950.851104068512
18126,4925.141030337312
18127,4623.1813068544725
18128,6666.396759719413
18129,3612.0273007101496
18130,5046.0696841124445
18131,7701.789528284047
18132,7437.4985218207
18133,5341.291369931714
18134,6820.805907037691
18135,6744.185647975712
18136,7482.110827373865
18137,5283.757566695684
18138,3474.124800428457
18139,6623.574304678768
18140,5081.967914100445
18141,6772.830297316774
18142,7385.214619854174
18143,4861.10083881428
18144,6485.741472761612
18145,6587.336030761944
18146,5406.88234723307
18147,6172.157502754999
18148,5337.469248122943
18149,6234.558078340429
18150,7378.1890686846455
18151,4868.281161758408
18152,6647.359772474039
18153,6878.424625813088
18154,3829.4852408550796
18155,7600.486139889108
18156,7049.597036386258
18157,5051.456658662704
18158,5717.334133499127
18159,6725.485657414538
18160,7653.684491629247
18161,6553.266642285569
18162,6369.436531794316
18163,4786.923773923598
18164,6830.379594681843
18165,3961.815191600879
18166,4978.26238583785
18167,7436.041850169888
18168,8069.857203771069
18169,5666.907961693767
18170,5637.806421633402
18171,7386.426086490857
18172,6105.779751916882
18173,4114.506919094652
18174,7844.161109485256
18175,5332.817105943686
18176,7435.648106834211
18177,7786.398366121226
18178,5965.076846155629
18179,5896.8359174526995
18180,7965.8071633425425
18181,7379.093231324281
18182,7167.957808704174
18183,6052.264368431061
18184,7350.370326162723
18185,7110.296052198391
18186,3591.0788915179437
18187,7564.283373130893
18188,6196.047485829971
18189,5520.762426420639
18190,3567.0113798357197
18191,6737.534827963915
18192,6318.521555591258
18193,4609.614861001726
18194,7934.721426818054
18195,5712.525624375325
18196,6267.003710890189
18197,6322.796848924947
18198,6274.373906659894
18199,7690.932521301322
18200,8001.111144057591
18201,5638.857297860261
18202,5608.3465262570535
18203,8195.554917605652
18204,5082.063486807572
18205,3336.2059512759442
18206,8212.852026808949
18207,7009.239315873943
18208,6835.276863599254
18209,6066.074391864648
18210,6313.16462617903
18211,6016.131299113331
18212,4417.9315268291975
18213,4500.380032243382
18214,6692.497982910136
18215,4285.6796055912855
18216,5754.850676759495
18217,7174.4377147615305
18218,6129.064551408228
18219,6015.86981786642
18220,3906.560619669559
18221,7801.940898606146
18222,6117.744320008322
18223,4576.056310639309
18224,6952.061663115572
18225,5199.985537283181
18226,6235.255609876302
18227,4351.5714552455465
18228,5404.440405143308
18229,5690.229057412071
18230,6527.66195462906
18231,5769.912834203162
18232,4213.188335962535
18233,7452.486612372333
18234,7352.627848542295
18235,5021.23859401315
18236,7231.758149581787
18237,3645.204541820858
18238,5566.9693151221145
18239,5502.219888595864
18240,5621.059886287199
18241,4635.971950185543
18242,6370.976547865837
18243,4168.3537454537
18244,5228.157243038004
18245,4971.737061463355
18246,6741.2969084625365
18247,4384.841010527918
18248,5301.860010496748
18249,4778.655951373861
18250,6989.4642577577615
18251,6191.847883699811
18252,6927.108790890314
18253,6966.937850551214
18254,4246.878492033167
18255,8048.430126047402
18256,6517.9280359955155
18257,7419.977307166439
18258,6604.367582644918
18259,7201.279856441484
18260,7219.251477913989
18261,5317.804359105474
18262,5333.161544956034
18263,6845.424075409886
18264,4846.009152185521
18265,4905.742224314192
18266,4507.206902125385
18267,6288.998554649879
18268,7040.94269158598
18269,8140.326112265699
18270,5367.936069686955
18271,6034.850554915494
18272,5597.04747074208
18273,6541.459479389596
18274,5372.104777716624
18275,6821.061605483643
18276,4186.749541226891
18277,7049.252912683354
18278,7415.178285647999
18279,7134.582454223244
18280,5914.963706904789
18281,4015.6324852453545
18282,8133.042227720027
18283,7831.571637588029
18284,5354.45529330289
18285,6779.162608390849
18286,8207.688089044299
18287,6278.298709311057
18288,7513.157523006783
18289,7584.507348239014
18290,7533.744056106661
18291,4840.154741529608
18292,8139.373371880734
18293,6915.221398825874
18294,6144.689790431934
18295,4506.28991071647
18296,6451.46359086904
18297,6834.90287028969
18298,6898.633031191828
18299,3962.421000286995
18300,7267.876403824019
18301,5144.67093197006
18302,5867.699294754013
18303,5338.653235909122
18304,6938.037592567271
18305,5682.396086747525
18306,6239.130054086621
18307,3263.569119004358
18308,5371.0107553831185
18309,4671.813344201888
18310,4966.531218940334
18311,7883.145363576827
18312,5381.829254358541
18313,6305.283881344076
18314,6605.401921949699
18315,7478.525332094752
18316,4569.247163226828
18317,6316.79444831179
18318,8190.339615294884
18319,4745.184569637757
18320,7255.245987754315
18321,5168.130631069071
18322,6784.831662155455
18323,5496.835429347877
18324,7443.887865069322
18325,5133.724130659539
18326,7205.810524435074
18327,7729.045168843877
18328,8195.212155387097
18329,4507.936536030786
18330,5736.948393990402
18331,3753.019562176487
18332,7004.010722916806
18333,5142.246048886154
18334,7059.018715393147
18335,4683.27724714746
18336,7196.476106077491
18337,7314.11364336824
18338,5777.149150555721
18339,3096.639968742209
18340,5037.39076749573
18341,5827.708914346062
18342,6060.1489445629995
18343,3540.295915389026
18344,7087.965446629678
18345,4164.21519843518
18346,6181.685636335926
18347,4042.7670305977226
18348,6208.048593725602
18349,6023.183957069006
18350,7087.251219231577
18351,7141.562052706897
18352,7778.353623281058
18353,5896.75213030132
18354,4470.356427272316
18355,4136.369971067354
18356,5855.256536315836
18357,5748.770492584037
18358,5485.507444290852
18359,6662.8320582543965
18360,3859.0308737822925
18361,3652.204492232122
18362,4638.3467761175125
18363,5725.773045228154
18364,6253.741877132503
18365,7172.158685394039
18366,5472.011354257294
18367,5780.004718728305
18368,7187.462048460031
18369,5134.69555324933
18370,5813.688443355379
18371,5981.35943777638
18372,7848.277534050518
18373,7087.534545430797
18374,5128.047928753251
18375,6967.526734429353
18376,4569.6254345428315
18377,6962.171558605798
18378,5180.1390826193965
18379,7071.645764696936
18380,6158.808618629002
18381,6470.277671049174
18382,6303.602742815041
18383,7164.073118910193
18384,6819.556184447429
18385,5076.350729456812
18386,5184.356996981369
18387,3845.5194584850105
18388,6726.386677870993
18389,4767.739281998365
18390,6215.937857497425
18391,5973.577945941943
18392,5212.658162189124
18393,7312.776017645781
18394,5598.8442567874445
18395,3233.045335918141
18396,4481.008079875144
18397,4188.31394814956
18398,4405.28764885175
18399,6253.4951102252235
18400,6560.264659422857
18401,3798.01413903496
18402,5803.178818707471
18403,5289.082597705885
18404,7956.3599841644755
18405,5148.0081456003245
18406,8038.365472968842
18407,6579.06450215145
18408,6831.996815249964
18409,5779.130844002473
18410,7038.6195125128725
18411,6465.855250075168
18412,7159.097777192132
18413,6175.380549018213
18414,7367.384162197413
18415,7205.660447488073
18416,7307.4743815689
18417,4708.665840218251
18418,5710.32821343001
18419,6033.3773691785755
18420,6874.775559540489
18421,6153.098854714015
18422,6861.4310381661635
18423,6254.103690409684
18424,4117.665580085537
18425,6672.257966717822
18426,6924.865094114619
18427,7327.035604211385
18428,6563.479552179633
18429,6849.092609753367
18430,6834.191110847867
18431,5360.236551708716
18432,5324.590272651636
18433,6835.2651426217635
18434,5262.331386588747
18435,6427.42702931352
18436,5941.883568127174
18437,5801.284128303989
18438,5714.121519233566
18439,5500.998384725419
18440,6257.882336458482
18441,5496.552003487013
18442,6922.831624184502
18443,6381.119223697286
18444,7092.262676965038
18445,4908.093367803493
18446,4501.19922570372
18447,6661.253141910944
18448,6362.123176518246
18449,7423.810362333956
18450,7899.634583522158
18451,7671.022002824815
18452,6464.2029149220325
18453,8151.953310767072
18454,7197.788752500666
18455,3928.6990780974156
18456,5260.699705659936
18457,4586.355145748181
18458,7006.5305517013185
18459,6471.509742557537
18460,7060.658351013146
18461,7071.437869306013
18462,4047.9283800252597
18463,7106.365048454783
18464,4528.70495358028
18465,5391.959665674251
18466,5848.766812351067
18467,4993.418269443733
18468,5655.653017622011
18469,4095.461958593747
18470,6226.5466594970785
18471,6812.385901544127
18472,6073.64890272473
18473,5375.206509763375
18474,4018.0685293892748
18475,4327.63999354752
18476,5614.434661997133
18477,4181.1718681655475
18478,6314.130317333271
18479,7436.885245198733
18480,8011.797817551938
18481,5026.537988941418
18482,5135.615631009394
18483,6833.497747089714
18484,6727.295562153624
18485,4908.314282554027
18486,6496.495103959867
18487,6620.104788991506
18488,5149.886742976203
18489,5811.691979889292
18490,7620.306778009399
18491,5687.906182549894
18492,7308.553651978727
18493,6865.614428594126
18494,5947.660809686349
18495,5844.099645598151
18496,7229.2185722452705
18497,6666.710468380654
18498,3746.9549676380702
18499,4342.728641002846
18500,7369.711421627435
18501,6940.768567685736
18502,5850.7022355130175
18503,3796.9711974640377
18504,5834.221026494866
18505,5918.880323721969
18506,5449.520925324061
18507,6160.284074540134
18508,5361.4339422755875
18509,5265.45706722606
18510,5248.039313009649
18511,4757.856072536088
18512,7471.645448800351
18513,7639.643405720242
18514,5351.7537808856
18515,6487.096585014835
18516,3563.594288489083
18517,7061.827965638251
18518,7052.5308623978635
18519,6478.713006551436
18520,5200.802556651586
18521,8338.364407387911
18522,6740.4755642902455
18523,6636.682484585268
18524,6910.600401851931
18525,5757.205079337815
18526,5720.882579524827
18527,4312.229400998738
18528,4358.250141961675
18529,4196.556476894766
18530,4366.204458586522
18531,5786.790598225954
18532,7075.193898606347
18533,6876.000167960359
18534,6470.608275427192
18535,6523.592316393973
18536,3330.7945957143675
18537,6040.463121203415
18538,7228.254950484203
18539,5986.872576583119
18540,7937.3200531943585
18541,4950.454460618552
18542,6581.84464612382
18543,5733.318710059277
18544,7316.449364828877
18545,5860.393482119951
18546,6352.907814301783
18547,5398.59055078926
18548,6225.442375097773
18549,7930.031611377839
18550,5379.554479676648
18551,4925.581186641008
18552,6478.289771967218
18553,5730.871141094132
18554,6392.15170606348
18555,8294.455712221563
18556,6061.401901966659
18557,7544.0443588814815
18558,6658.9821030072635
18559,6183.3490370606305
18560,3925.4319790631416
18561,6411.848494837701
18562,6382.754559119814
18563,5829.036143994308
18564,7410.056890046573
18565,8058.163360447739
18566,6202.56546229485
18567,7948.486349265557
18568,3653.982438686071
18569,5792.191485899559
18570,5934.681725399161
18571,6528.579893212882
18572,5802.928133036301
18573,5188.953923914349
18574,7596.104286372778
18575,7252.57455005293
18576,7349.898069845862
18577,7362.839708847052
18578,6678.781241398479
18579,5130.3923864294775
18580,6474.9511502961395
18581,6805.536215333559
18582,4806.46587156778
18583,6705.924277474696
18584,5322.735172833025
18585,5730.7447892113705
18586,6861.9051500438945
18587,5322.537292703579
18588,6348.7186112520285
18589,6198.452544806118
18590,6440.750805491523
18591,7096.253447964729
18592,6419.777361085988
18593,6636.15235624928
18594,4867.686820858566
18595,7692.715037662187
18596,7546.362167834712
18597,6393.609143391193
18598,7455.9799949150765
18599,6650.79400105786
18600,4458.640294985555
18601,7278.954888697248
18602,5223.8333544603665
18603,6568.303397561831
18604,5999.441323947918
18605,4300.668365290039
18606,7202.427620012255
18607,7279.338954194449
18608,7357.039891823777
18609,8001.207361144363
18610,5620.9796203608275
18611,4518.35801910609
18612,5285.716417087358
18613,4398.602913611219
18614,6905.35212492256
18615,4832.805968464061
18616,4740.314462702721
18617,5755.961567679886
18618,6415.62515660614
18619,5477.219999484194
18620,6294.531087514188
18621,3859.2169133336283
18622,3481.7589486592915
18623,6245.13604694145
18624,6023.327013446018
18625,4435.892129176995
18626,7485.958142161195
18627,7600.177345152362
18628,6107.646900146094
18629,7512.7799864128465
18630,6849.8381678054575
18631,5317.7511249766685
18632,6734.67120203696
18633,6543.611619255971
18634,5745.213654351188
18635,5897.78473661351
18636,6134.677861249773
18637,5871.395475571335
18638,4242.8340509712
18639,5953.937691622821
18640,5851.608131441055
18641,6073.336379874672
18642,4406.045351218549
18643,3555.7580660448293
18644,6337.903394713707
18645,5814.681392124388
18646,5727.180870964425
18647,6874.873112972418
18648,6747.623858969135
18649,8312.610853965161
18650,4391.737606058421
18651,6006.2120633352315
18652,5471.656576706155
18653,5370.547650367778
18654,7241.732700032415
18655,4404.67923799163
18656,6410.371789309953
18657,5241.256058853294
18658,7385.912322224176
18659,7618.084494319453
18660,5899.784314100922
18661,6260.736161870242
18662,3191.0158596012625
18663,4786.763129726809
18664,5946.206909099012
18665,7566.375783137162
18666,7354.6734471603995
18667,2742.388058184588
18668,6905.308074642031
18669,6506.608167017228
18670,6503.394354078686
18671,6469.334750873852
18672,5380.7022478414
18673,6104.632895234448
18674,5902.549140372837
18675,6716.12951739406
18676,7367.909963393584
18677,6907.419988577836
18678,7547.864194780705
18679,6572.086171735718
18680,3886.506780148542
18681,5926.27616906201
18682,5748.665777207585
18683,6457.776484950387
18684,5934.652605773183
18685,5805.301237276581
18686,6114.530635808827
18687,4157.2624085535645
18688,5764.624436637212
18689,7946.581604648498
18690,7461.931167587463
18691,7048.070538633387
18692,6940.828807862417
18693,4706.782804782328
18694,4257.611940988398
18695,6631.754091889306
18696,7341.917416771117
18697,4812.790855151252
18698,7579.397722473019
18699,5111.466716572526
18700,6432.096493777353
18701,8149.597418880614
18702,5700.862078681879
18703,4096.569927304401
18704,6920.69017350307
18705,7937.612489324121
18706,5967.201501671632
18707,3588.9984993626713
18708,6814.736474971287
18709,7106.03284476581
18710,4077.911925449618
18711,6196.9377627838985
18712,5068.588686475996
18713,6287.967918556766
18714,4860.455128111644
18715,4059.047693879751
18716,6285.618148546724
18717,4736.317583469674
18718,6552.978293661319
18719,5699.883863111376
18720,6022.868046682735
18721,4786.797949114058
18722,6817.211474271142
18723,7479.318017404119
18724,3615.0136170599144
18725,7995.445971661888
18726,7566.847621092049
18727,2528.470941713138
18728,5780.778941063152
18729,6639.81472687202
18730,3535.2283523938386
18731,6322.52128065849
18732,6977.48737629049
18733,8295.028080178949
18734,5948.137549076753
18735,5906.144353128271
18736,5578.651184335118
18737,7093.697706068342
18738,6111.092257661221
18739,5436.73044016934
18740,6042.031615916581
18741,6109.28936103778
18742,7371.245643900882
18743,7582.441954554175
18744,5504.453567204066
18745,3958.633646748902
18746,6034.1227251414675
18747,6585.975361950928
18748,7594.452852617716
18749,6478.049169420614
18750,6673.182230537466
18751,4561.726788445783
18752,8362.46188497718
18753,6824.218120838574
18754,6383.491546770674
18755,5303.62783589802
18756,7865.902864586329
18757,4162.858711573819
18758,5974.285440866253
18759,5694.1064475090825
18760,5007.609145085909
18761,5656.433530654991
18762,6517.228725205059
18763,7533.81063413067
18764,6881.867914831382
18765,4079.8958972402615
18766,7119.529253009008
18767,6931.191134838387
18768,7909.410411677265
18769,5771.094026523759
18770,6558.54617266811
18771,5783.702972400875
18772,5364.000186477788
18773,7259.11761093064
18774,4785.60044655978
18775,4392.286140427634
18776,4441.582090604585
18777,7235.049732377054
18778,6102.917655695346
18779,7057.211577634094
18780,5778.543061111239
18781,7732.212497511064
18782,6310.299825108144
18783,5488.440547577629
18784,7830.082864008145
18785,6769.35374941671
18786,6758.605223385617
18787,5673.462683311489
18788,6377.462936303404
18789,6128.260386901093
18790,6656.3610413949355
18791,6715.754669170245
18792,4064.7557535475353
18793,5375.397534092073
18794,6579.030135388253
18795,5732.331484213239
18796,4142.247344950738
18797,3996.0893296601134
18798,5814.707024997042
18799,5360.8308834108175
18800,4515.2861530543305
18801,6231.1995221832185
18802,7489.631234166969
18803,6439.898863561044
18804,6168.021314933547
18805,7433.225692217529
18806,6947.821415420505
18807,3437.7489025267423
18808,4377.151425890508
18809,6070.730440339306
18810,6305.294984498469
18811,8289.658916857792
18812,3776.400278919784
18813,5434.44277513423
18814,5129.031945353199
18815,4157.147773690231
18816,3532.7012948375195
18817,6815.736197170976
18818,5927.203652991389
18819,6824.134370196029
18820,6218.802103166003
18821,6458.948441785818
18822,3345.2921597552486
18823,5080.037413576618
18824,6945.995185778942
18825,6028.829195265251
18826,5186.1413303283625
18827,7776.320757534937
18828,6880.386335242481
18829,6028.78140790388
18830,6381.791306597996
18831,7073.207507689192
18832,5703.737384050852
18833,5016.546044844377
18834,6277.79671954317
18835,8428.425970347482
18836,4404.20229713642
18837,6031.517449354753
18838,6575.418914398702
18839,4266.680458021176
18840,3337.9409754164517
18841,7439.79695937311
18842,7057.283627831843
18843,5790.777947227936
18844,7047.86202961969
18845,5270.666046582046
18846,4365.695616498706
18847,5679.424956356874
18848,7783.732009941712
18849,6042.252447902749
18850,5936.404750919028
18851,7880.360225857119
18852,3596.860939340433
18853,5713.578017214837
18854,7696.544609919831
18855,6552.388132456283
18856,3026.686615858285
18857,4162.586657295935
18858,6587.119305681961
18859,4741.264791907219
18860,6685.622225757921
18861,4654.818716425914
18862,6117.226347994641
18863,5070.3394739831565
18864,5901.268023772922
18865,7359.948478864098
18866,8255.270955943794
18867,6139.1285312723485
18868,6975.702367866295
18869,5688.861040766293
18870,6408.720333825215
18871,6402.603339229769
18872,6356.976959312102
18873,5701.151091327425
18874,7378.206570840441
18875,4525.621290694457
18876,6818.125470510509
18877,6481.084575086716
18878,4995.277140548162
18879,3330.5493710499723
18880,5702.928978675627
18881,6904.327140961832
18882,6824.771408319124
18883,5798.164158549975
18884,6832.811542892072
18885,5334.546984324232
18886,6553.012677217426
18887,8556.395686803386
18888,6501.24317626399
18889,5222.907282895583
18890,5672.932155721122
18891,5436.619095522561
18892,5817.689989747363
18893,6957.475769757293
18894,7493.389303645934
18895,7839.820907130197
18896,7870.463670146011
18897,7928.951392045536
18898,3985.294765357161
18899,6270.97159915528
18900,6521.344834764197
18901,6066.297128339182
18902,8062.96485559165
18903,3857.0385803348036
18904,4307.8459876880515
18905,7345.6781903464
18906,6834.61007062631
18907,5571.948205885477
18908,5699.437129192986
18909,7597.772718267865
18910,6339.463731872907
18911,4119.801919304882
18912,6011.234695916355
18913,6226.203656873666
18914,7470.549130404601
18915,5633.406234257447
18916,5036.0162717204075
18917,5190.540182413708
18918,7141.642088348104
18919,3176.5970707171364
18920,5214.0672851926065
18921,6486.290162876481
18922,6791.3511621253565
18923,6454.046418959333
18924,6600.73633941781
18925,7326.557403408689
18926,5932.377142670681
18927,7527.613801217754
18928,7142.012802251033
18929,5860.515833073005
18930,6738.386836005433
18931,6419.29768172669
18932,4190.125686716754
18933,5371.598622468766
18934,6809.117771788326
18935,6927.759619534772
18936,4966.13580947119
18937,6878.723785588925
18938,6282.3519627622445
18939,7309.473191414436
18940,5805.987412739487
18941,6026.13849591586
18942,4035.4417790169246
18943,7447.372473167605
18944,5138.654058167071
18945,5305.092551709851
18946,6791.380942975404
18947,3224.979130837717
18948,6478.770785000292
18949,7240.00844293402
18950,3648.7365969973034
18951,4125.716604065499
18952,8238.431540010963
18953,6265.092429256067
18954,3291.5308135741507
18955,3417.3715528917965
18956,6085.9713399005705
18957,7282.756427288579
18958,5620.8466054013115
18959,6497.026249038288
18960,4812.14777787542
18961,5193.160049907572
18962,5321.977301795268
18963,5468.15638175793
18964,6773.143664968957
18965,8219.800632105325
18966,4705.22060854669
18967,7682.975776321662
18968,6098.166457584244
18969,5258.088344898366
18970,4965.938115592406
18971,5501.248427044367
18972,7294.379324139038
18973,4957.873780677677
18974,3990.889589892933
18975,6728.3225181044545
18976,5740.839561998204
18977,5897.916786290007
18978,5532.1143958813045
18979,4758.682545505988
18980,6269.408921111026
18981,7377.298362047761
18982,6930.053041589737
18983,5359.505656953144
18984,6567.24299252918
18985,5773.330480461882
18986,4474.9419153157505
18987,4366.886714947119
18988,6928.772772411234
18989,5759.039690871199
18990,7219.569366374693
18991,5002.368262375123
